# Chunk-averaged data for fix massdensity and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/mass
0 100 186
  98 0.975 2 0.178114
  99 0.985 1 1.06124
  100 0.995 1 0.0890571
40000 100 186
  1 0.005 1 0.0765338
  2 0.015 4 1.97708
  3 0.025 3 1.06507
  4 0.035 1 0.0765338
  5 0.045 5 2.05361
  6 0.055 3 1.90055
  7 0.065 1 0.0765338
  8 0.075 0 0
  9 0.085 0 0
  10 0.095 2 0.153068
  11 0.105 2 0.98854
  12 0.115 3 0.229601
  13 0.125 2 0.98854
  14 0.135 2 0.153068
  15 0.145 2 1.82401
  16 0.155 4 1.14161
  17 0.165 3 1.06507
  18 0.175 3 1.06507
  19 0.185 4 2.81255
  20 0.195 0 0
  21 0.205 4 0.306135
  22 0.215 0 0
  23 0.225 2 0.98854
  24 0.235 4 0.306135
  25 0.245 1 0.912006
  26 0.255 6 3.80109
  27 0.265 4 1.14161
  28 0.275 2 0.153068
  29 0.285 1 0.0765338
  30 0.295 4 1.14161
  31 0.305 2 0.98854
  32 0.315 1 0.0765338
  33 0.325 0 0
  34 0.335 1 0.912006
  35 0.345 0 0
  36 0.355 6 2.13015
  37 0.365 2 0.98854
  38 0.375 2 0.153068
  39 0.385 0 0
  40 0.395 1 0.0765338
  41 0.405 3 0.229601
  42 0.415 1 0.0765338
  43 0.425 3 1.90055
  44 0.435 1 0.0765338
  45 0.445 2 0.98854
  46 0.455 1 0.0765338
  47 0.465 2 0.98854
  48 0.475 0 0
  49 0.485 2 0.153068
  50 0.495 0 0
  51 0.505 1 0.0765338
  52 0.515 2 0.153068
  53 0.525 2 0.153068
  54 0.535 4 1.97708
  55 0.545 1 0.0765338
  56 0.555 2 0.153068
  57 0.565 2 0.98854
  58 0.575 0 0
  59 0.585 1 0.912006
  60 0.595 3 1.90055
  61 0.605 2 0.98854
  62 0.615 2 0.98854
  63 0.625 5 1.21814
  64 0.635 1 0.0765338
  65 0.645 3 1.90055
  66 0.655 1 0.912006
  67 0.665 2 0.153068
  68 0.675 3 1.06507
  69 0.685 2 0.153068
  70 0.695 0 0
  71 0.705 2 0.98854
  72 0.715 0 0
  73 0.725 3 0.229601
  74 0.735 2 0.98854
  75 0.745 1 0.912006
  76 0.755 4 1.14161
  77 0.765 3 1.06507
  78 0.775 1 0.0765338
  79 0.785 2 0.153068
  80 0.795 2 0.98854
  81 0.805 0 0
  82 0.815 1 0.0765338
  83 0.825 1 0.0765338
  84 0.835 1 0.912006
  85 0.845 1 0.0765338
  86 0.855 0 0
  87 0.865 0 0
  88 0.875 3 1.06507
  89 0.885 1 0.0765338
  90 0.895 0 0
  91 0.905 3 1.90055
  92 0.915 2 0.153068
  93 0.925 2 0.153068
  94 0.935 1 0.912006
  95 0.945 1 0.0765338
  96 0.955 1 0.0765338
  97 0.965 1 0.912006
  98 0.975 1 0.912006
  99 0.985 1 0.0765338
  100 0.995 3 0.229601
